created_at,iso,provider_id,measurements
2013-12-19 02:48:00,PE,10077,1
2013-12-19 02:48:00,RU,7859,1
2013-12-19 02:48:00,SG,7844,1
2013-12-19 02:48:00,SG,7845,2
2013-12-19 02:48:00,SG,7859,2
2013-12-19 02:48:00,SG,8423,1
2013-12-19 02:48:00,SG,8506,1
2013-12-19 02:48:00,SG,8593,1
2013-12-19 02:48:00,SG,10052,2
2013-12-19 02:48:00,SG,10077,2
2013-12-19 02:48:00,US,7844,51
2013-12-19 02:48:00,US,7845,50
2013-12-19 02:48:00,US,7859,45
2013-12-19 02:48:00,US,8423,47
2013-12-19 02:48:00,US,8506,44
2013-12-19 02:48:00,US,8593,49
2013-12-19 02:48:00,US,10052,51
2013-12-19 02:48:00,US,10077,50
2013-12-19 02:48:00,UY,7844,2
2013-12-19 02:48:00,UY,7845,2
2013-12-19 02:48:00,UY,7859,2
2013-12-19 02:48:00,UY,8423,2
2013-12-19 02:48:00,UY,8506,2
2013-12-19 02:48:00,UY,8593,2
2013-12-19 02:48:00,UY,10052,2
2013-12-19 02:48:00,UY,10077,2
2013-12-19 02:49:00,A1,8506,1
2013-12-19 02:49:00,AR,7844,2
2013-12-19 02:49:00,AR,7845,3
2013-12-19 02:49:00,AR,7859,3
2013-12-19 02:49:00,AR,8423,1
2013-12-19 02:49:00,AR,8593,2
2013-12-19 02:49:00,AR,10052,1
2013-12-19 02:49:00,AR,10077,1
2013-12-19 02:49:00,AU,7859,1
2013-12-19 02:49:00,AU,8593,1
2013-12-19 02:49:00,AU,10077,1
2013-12-19 02:49:00,BR,7844,7
2013-12-19 02:49:00,BR,7845,6
2013-12-19 02:49:00,BR,7859,6
2013-12-19 02:49:00,BR,8423,6
2013-12-19 02:49:00,BR,8506,7
2013-12-19 02:49:00,BR,8593,4
2013-12-19 02:49:00,BR,10052,6
2013-12-19 02:49:00,BR,10077,7
2013-12-19 02:49:00,BY,7859,1
2013-12-19 02:49:00,BY,8423,1
2013-12-19 02:49:00,BY,8506,1
2013-12-19 02:49:00,BY,10077,1
2013-12-19 02:49:00,CA,7844,5
2013-12-19 02:49:00,CA,7845,5
2013-12-19 02:49:00,CA,7859,6
2013-12-19 02:49:00,CA,8423,5
2013-12-19 02:49:00,CA,8506,4
2013-12-19 02:49:00,CA,8593,6
2013-12-19 02:49:00,CA,10052,7
2013-12-19 02:49:00,CA,10077,7
2013-12-19 02:49:00,CN,7844,2
2013-12-19 02:49:00,CN,7845,2
2013-12-19 02:49:00,CN,7859,2
2013-12-19 02:49:00,CN,8423,2
2013-12-19 02:49:00,CN,8506,2
2013-12-19 02:49:00,CN,8593,2
2013-12-19 02:49:00,CN,10052,2
2013-12-19 02:49:00,CN,10077,2
2013-12-19 02:49:00,CZ,7844,1
2013-12-19 02:49:00,CZ,7845,1
2013-12-19 02:49:00,CZ,7859,1
2013-12-19 02:49:00,CZ,8423,1
2013-12-19 02:49:00,CZ,10052,1
2013-12-19 02:49:00,CZ,10077,1
2013-12-19 02:49:00,DE,7844,2
2013-12-19 02:49:00,DE,7845,2
2013-12-19 02:49:00,DE,7859,3
2013-12-19 02:49:00,DE,8423,3
2013-12-19 02:49:00,DE,8506,3
2013-12-19 02:49:00,DE,8593,3
2013-12-19 02:49:00,DE,10052,3
2013-12-19 02:49:00,DE,10077,2
2013-12-19 02:49:00,DK,7844,5
2013-12-19 02:49:00,DK,7845,5
2013-12-19 02:49:00,DK,7859,5
2013-12-19 02:49:00,DK,8423,5
2013-12-19 02:49:00,DK,8506,5
2013-12-19 02:49:00,DK,8593,5
2013-12-19 02:49:00,DK,10052,5
2013-12-19 02:49:00,DK,10077,4
2013-12-19 02:49:00,EC,8423,1
2013-12-19 02:49:00,EC,8593,1
2013-12-19 02:49:00,EC,10052,1
2013-12-19 02:49:00,EG,7844,1
2013-12-19 02:49:00,EG,7845,1
2013-12-19 02:49:00,EG,7859,1
2013-12-19 02:49:00,EG,8423,1
2013-12-19 02:49:00,EG,8506,1
2013-12-19 02:49:00,EG,8593,1
2013-12-19 02:49:00,EG,10052,1
2013-12-19 02:49:00,EG,10077,1
2013-12-19 02:49:00,FR,7844,5
2013-12-19 02:49:00,FR,7845,6
2013-12-19 02:49:00,FR,7859,6
2013-12-19 02:49:00,FR,8423,5
2013-12-19 02:49:00,FR,8506,5
2013-12-19 02:49:00,FR,8593,6
2013-12-19 02:49:00,FR,10052,4
2013-12-19 02:49:00,FR,10077,5
2013-12-19 02:49:00,GB,7844,4
2013-12-19 02:49:00,GB,7845,4
2013-12-19 02:49:00,GB,7859,3
2013-12-19 02:49:00,GB,8423,4
2013-12-19 02:49:00,GB,8506,4
2013-12-19 02:49:00,GB,8593,4
2013-12-19 02:49:00,GB,10052,4
2013-12-19 02:49:00,GB,10077,3
2013-12-19 02:49:00,ID,7844,2
2013-12-19 02:49:00,ID,7845,4
2013-12-19 02:49:00,ID,7859,3
2013-12-19 02:49:00,ID,8423,1
2013-12-19 02:49:00,ID,8506,2
2013-12-19 02:49:00,ID,8593,3
2013-12-19 02:49:00,ID,10052,2
2013-12-19 02:49:00,ID,10077,1
2013-12-19 02:49:00,IT,7845,1
2013-12-19 02:49:00,IT,7859,1
2013-12-19 02:49:00,IT,8423,1
2013-12-19 02:49:00,JP,7859,1
2013-12-19 02:49:00,KR,7844,1
2013-12-19 02:49:00,KR,7845,1
2013-12-19 02:49:00,KR,7859,1
2013-12-19 02:49:00,KR,8423,1
2013-12-19 02:49:00,KR,8506,1
2013-12-19 02:49:00,KR,8593,1
2013-12-19 02:49:00,KR,10052,1
2013-12-19 02:49:00,KR,10077,1
2013-12-19 02:49:00,MY,7844,1
2013-12-19 02:49:00,MY,7845,2
2013-12-19 02:49:00,MY,7859,1
2013-12-19 02:49:00,MY,8423,2
2013-12-19 02:49:00,MY,8506,1
2013-12-19 02:49:00,MY,8593,2
2013-12-19 02:49:00,MY,10052,2
2013-12-19 02:49:00,MY,10077,1
2013-12-19 02:49:00,NO,7845,1
2013-12-19 02:49:00,NO,7859,1
2013-12-19 02:49:00,NZ,7844,2
2013-12-19 02:49:00,NZ,7845,2
2013-12-19 02:49:00,NZ,7859,3
2013-12-19 02:49:00,NZ,8423,3
2013-12-19 02:49:00,NZ,8506,3
2013-12-19 02:49:00,NZ,8593,2
2013-12-19 02:49:00,NZ,10052,3
2013-12-19 02:49:00,NZ,10077,2
2013-12-19 02:49:00,PE,7844,4
2013-12-19 02:49:00,PE,7845,4
2013-12-19 02:49:00,PE,7859,5
2013-12-19 02:49:00,PE,8423,5
2013-12-19 02:49:00,PE,8506,5
2013-12-19 02:49:00,PE,8593,5
2013-12-19 02:49:00,PE,10052,5
2013-12-19 02:49:00,PE,10077,5
2013-12-19 02:49:00,RU,7844,1
2013-12-19 02:49:00,RU,7845,1
2013-12-19 02:49:00,RU,7859,1
2013-12-19 02:49:00,RU,8423,1
2013-12-19 02:49:00,RU,8506,1
2013-12-19 02:49:00,RU,8593,1
2013-12-19 02:49:00,RU,10052,1
2013-12-19 02:49:00,RU,10077,1
2013-12-19 02:49:00,SG,7844,2
2013-12-19 02:49:00,SG,7845,1
2013-12-19 02:49:00,SG,7859,1
2013-12-19 02:49:00,SG,8423,2
2013-12-19 02:49:00,SG,8506,2
2013-12-19 02:49:00,SG,8593,2
2013-12-19 02:49:00,SG,10052,1
2013-12-19 02:49:00,SG,10077,1
2013-12-19 02:49:00,US,7844,61
2013-12-19 02:49:00,US,7845,56
2013-12-19 02:49:00,US,7859,58
2013-12-19 02:49:00,US,8423,65
2013-12-19 02:49:00,US,8506,56
2013-12-19 02:49:00,US,8593,63
2013-12-19 02:49:00,US,10052,54
2013-12-19 02:49:00,US,10077,58
2013-12-19 02:49:00,VE,8593,1
2013-12-19 02:50:00,AR,7844,3
2013-12-19 02:50:00,AR,7845,2
2013-12-19 02:50:00,AR,7859,2
2013-12-19 02:50:00,AR,8423,2
2013-12-19 02:50:00,AR,8506,4
2013-12-19 02:50:00,AR,8593,2
2013-12-19 02:50:00,AR,10052,3
2013-12-19 02:50:00,AR,10077,2
2013-12-19 02:50:00,AU,7844,5
2013-12-19 02:50:00,AU,7845,4
2013-12-19 02:50:00,AU,7859,5
2013-12-19 02:50:00,AU,8423,5
2013-12-19 02:50:00,AU,8506,3
2013-12-19 02:50:00,AU,8593,4
2013-12-19 02:50:00,AU,10052,3
2013-12-19 02:50:00,AU,10077,3
2013-12-19 02:50:00,BR,7844,8
2013-12-19 02:50:00,BR,7845,8
2013-12-19 02:50:00,BR,7859,7
2013-12-19 02:50:00,BR,8423,8
2013-12-19 02:50:00,BR,8506,7
2013-12-19 02:50:00,BR,8593,7
2013-12-19 02:50:00,BR,10052,7
2013-12-19 02:50:00,BR,10077,7
2013-12-19 02:50:00,CA,7844,10
2013-12-19 02:50:00,CA,7845,10
2013-12-19 02:50:00,CA,7859,9
2013-12-19 02:50:00,CA,8423,9
2013-12-19 02:50:00,CA,8506,11
2013-12-19 02:50:00,CA,8593,11
2013-12-19 02:50:00,CA,10052,9
2013-12-19 02:50:00,CA,10077,11
2013-12-19 02:50:00,CL,7844,1
2013-12-19 02:50:00,CL,7845,1
2013-12-19 02:50:00,CL,7859,1
2013-12-19 02:50:00,CL,8423,1
2013-12-19 02:50:00,CL,8506,1
2013-12-19 02:50:00,CL,8593,1
2013-12-19 02:50:00,CL,10052,1
2013-12-19 02:50:00,CL,10077,2
2013-12-19 02:50:00,CN,7844,1
2013-12-19 02:50:00,CN,7845,1
2013-12-19 02:50:00,CN,7859,1
2013-12-19 02:50:00,CN,8423,1
2013-12-19 02:50:00,CN,8506,1
2013-12-19 02:50:00,CN,8593,1
2013-12-19 02:50:00,CN,10052,1
2013-12-19 02:50:00,CN,10077,1
2013-12-19 02:50:00,DE,7844,3
2013-12-19 02:50:00,DE,7845,3
2013-12-19 02:50:00,DE,7859,3
2013-12-19 02:50:00,DE,8423,3
2013-12-19 02:50:00,DE,8506,3
2013-12-19 02:50:00,DE,8593,3
2013-12-19 02:50:00,DE,10052,3
2013-12-19 02:50:00,DE,10077,3
2013-12-19 02:50:00,FR,7844,1
2013-12-19 02:50:00,FR,7845,1
2013-12-19 02:50:00,FR,7859,1
2013-12-19 02:50:00,FR,8593,1
2013-12-19 02:50:00,FR,10052,1
2013-12-19 02:50:00,FR,10077,1
2013-12-19 02:50:00,GB,7844,1
2013-12-19 02:50:00,GB,7859,2
2013-12-19 02:50:00,GB,8423,1
2013-12-19 02:50:00,GB,8593,1
2013-12-19 02:50:00,GB,10052,1
2013-12-19 02:50:00,GB,10077,1
2013-12-19 02:50:00,ID,7844,1
2013-12-19 02:50:00,ID,8506,1
2013-12-19 02:50:00,ID,8593,1
2013-12-19 02:50:00,IS,7844,3
2013-12-19 02:50:00,IS,7845,3
2013-12-19 02:50:00,IS,7859,3
2013-12-19 02:50:00,IS,8423,3
2013-12-19 02:50:00,IS,8506,3
2013-12-19 02:50:00,IS,8593,3
2013-12-19 02:50:00,IS,10052,3
2013-12-19 02:50:00,IS,10077,3
2013-12-19 02:50:00,IT,7844,3
2013-12-19 02:50:00,IT,7845,2
2013-12-19 02:50:00,IT,7859,1
2013-12-19 02:50:00,IT,8423,2
2013-12-19 02:50:00,IT,8506,3
2013-12-19 02:50:00,IT,8593,3
2013-12-19 02:50:00,IT,10052,3
2013-12-19 02:50:00,IT,10077,3
2013-12-19 02:50:00,MM,7844,1
2013-12-19 02:50:00,MM,7845,1
2013-12-19 02:50:00,MM,7859,1
2013-12-19 02:50:00,MM,8423,1
2013-12-19 02:50:00,MM,8506,1
2013-12-19 02:50:00,MM,8593,1
2013-12-19 02:50:00,MM,10052,1
2013-12-19 02:50:00,MM,10077,1
2013-12-19 02:50:00,MX,7844,4
2013-12-19 02:50:00,MX,7845,4
2013-12-19 02:50:00,MX,7859,4
2013-12-19 02:50:00,MX,8423,4
2013-12-19 02:50:00,MX,8506,4
2013-12-19 02:50:00,MX,8593,4
2013-12-19 02:50:00,MX,10052,4
2013-12-19 02:50:00,MX,10077,4
2013-12-19 02:50:00,MY,7844,1
2013-12-19 02:50:00,MY,7845,1
2013-12-19 02:50:00,MY,7859,1
2013-12-19 02:50:00,MY,8423,1
2013-12-19 02:50:00,MY,8593,1
2013-12-19 02:50:00,MY,10077,1
2013-12-19 02:50:00,NG,7844,1
2013-12-19 02:50:00,NG,7845,1
2013-12-19 02:50:00,NG,7859,1
2013-12-19 02:50:00,NG,8423,1
2013-12-19 02:50:00,NG,8506,1
2013-12-19 02:50:00,NG,10077,1
2013-12-19 02:50:00,NO,7844,1
2013-12-19 02:50:00,NO,7845,1
2013-12-19 02:50:00,NO,7859,2
2013-12-19 02:50:00,NO,8506,1
2013-12-19 02:50:00,NO,8593,2
2013-12-19 02:50:00,NO,10052,2
2013-12-19 02:50:00,NO,10077,1
2013-12-19 02:50:00,NZ,7844,1
2013-12-19 02:50:00,NZ,7845,1
2013-12-19 02:50:00,NZ,8593,1
2013-12-19 02:50:00,PE,7844,3
2013-12-19 02:50:00,PE,7845,5
2013-12-19 02:50:00,PE,7859,3
2013-12-19 02:50:00,PE,8423,5
2013-12-19 02:50:00,PE,8506,5
2013-12-19 02:50:00,PE,8593,4
2013-12-19 02:50:00,PE,10052,5
2013-12-19 02:50:00,PE,10077,4
2013-12-19 02:50:00,RU,7844,2
2013-12-19 02:50:00,RU,7845,2
2013-12-19 02:50:00,RU,7859,2
2013-12-19 02:50:00,RU,8423,2
2013-12-19 02:50:00,RU,8506,2
2013-12-19 02:50:00,RU,8593,2
2013-12-19 02:50:00,RU,10052,2
2013-12-19 02:50:00,RU,10077,2
2013-12-19 02:50:00,SG,7844,2
2013-12-19 02:50:00,SG,7845,2
2013-12-19 02:50:00,SG,7859,2
2013-12-19 02:50:00,SG,8423,3
2013-12-19 02:50:00,SG,8506,1
2013-12-19 02:50:00,SG,8593,1
2013-12-19 02:50:00,SG,10052,1
2013-12-19 02:50:00,SG,10077,1
2013-12-19 02:50:00,US,7844,58
2013-12-19 02:50:00,US,7845,60
2013-12-19 02:50:00,US,7859,59
2013-12-19 02:50:00,US,8423,55
2013-12-19 02:50:00,US,8506,61
2013-12-19 02:50:00,US,8593,59
2013-12-19 02:50:00,US,10052,61
2013-12-19 02:50:00,US,10077,57
2013-12-19 02:50:00,UY,7859,1
2013-12-19 02:50:00,UY,8423,1
2013-12-19 02:50:00,UY,8506,1
2013-12-19 02:50:00,UY,10077,1
2013-12-19 02:50:00,VE,7844,1
2013-12-19 02:50:00,VE,7845,1
2013-12-19 02:50:00,VE,7859,1
2013-12-19 02:50:00,VE,8423,1
2013-12-19 02:50:00,VE,8506,1
2013-12-19 02:50:00,VE,10052,1
2013-12-19 02:50:00,VE,10077,1
2013-12-19 02:51:00,AR,7844,2
2013-12-19 02:51:00,AR,7845,2
2013-12-19 02:51:00,AR,7859,1
2013-12-19 02:51:00,AR,8423,3
2013-12-19 02:51:00,AR,8506,2
2013-12-19 02:51:00,AR,8593,2
2013-12-19 02:51:00,AR,10052,2
2013-12-19 02:51:00,AR,10077,1
2013-12-19 02:51:00,AU,7844,1
2013-12-19 02:51:00,AU,7845,4
2013-12-19 02:51:00,AU,7859,2
2013-12-19 02:51:00,AU,8423,3
2013-12-19 02:51:00,AU,8506,4
2013-12-19 02:51:00,AU,8593,2
2013-12-19 02:51:00,AU,10052,4
2013-12-19 02:51:00,AU,10077,4
2013-12-19 02:51:00,BR,7844,13
2013-12-19 02:51:00,BR,7845,12
2013-12-19 02:51:00,BR,7859,13
2013-12-19 02:51:00,BR,8423,12
2013-12-19 02:51:00,BR,8506,12
2013-12-19 02:51:00,BR,8593,14
2013-12-19 02:51:00,BR,10052,13
2013-12-19 02:51:00,BR,10077,12
2013-12-19 02:51:00,BY,7844,1
2013-12-19 02:51:00,BY,7845,1
2013-12-19 02:51:00,BY,7859,1
2013-12-19 02:51:00,BY,8506,1
2013-12-19 02:51:00,BY,8593,1
2013-12-19 02:51:00,BY,10052,1
2013-12-19 02:51:00,BY,10077,1
2013-12-19 02:51:00,CA,7844,10
2013-12-19 02:51:00,CA,7845,13
2013-12-19 02:51:00,CA,7859,12
2013-12-19 02:51:00,CA,8423,11
2013-12-19 02:51:00,CA,8506,11
2013-12-19 02:51:00,CA,8593,10
2013-12-19 02:51:00,CA,10052,11
2013-12-19 02:51:00,CA,10077,10
2013-12-19 02:51:00,CL,7844,3
2013-12-19 02:51:00,CL,7845,3
2013-12-19 02:51:00,CL,7859,3
2013-12-19 02:51:00,CL,8423,3
2013-12-19 02:51:00,CL,8506,3
2013-12-19 02:51:00,CL,8593,3
2013-12-19 02:51:00,CL,10052,3
2013-12-19 02:51:00,CL,10077,2
2013-12-19 02:51:00,CN,7844,1
2013-12-19 02:51:00,CN,7845,2
2013-12-19 02:51:00,CN,7859,2
2013-12-19 02:51:00,CN,8423,2
2013-12-19 02:51:00,CN,8506,2
2013-12-19 02:51:00,CN,8593,2
2013-12-19 02:51:00,CN,10052,2
2013-12-19 02:51:00,CN,10077,1
2013-12-19 02:51:00,CO,7844,1
2013-12-19 02:51:00,CO,10052,1
2013-12-19 02:51:00,DE,7844,3
2013-12-19 02:51:00,DE,7845,2
2013-12-19 02:51:00,DE,7859,2
2013-12-19 02:51:00,DE,8423,2
2013-12-19 02:51:00,DE,8506,3
2013-12-19 02:51:00,DE,8593,2
2013-12-19 02:51:00,DE,10052,2
2013-12-19 02:51:00,DE,10077,3
2013-12-19 02:51:00,FR,7844,2
2013-12-19 02:51:00,FR,7845,2
2013-12-19 02:51:00,FR,7859,2
2013-12-19 02:51:00,FR,8423,2
2013-12-19 02:51:00,FR,8506,2
2013-12-19 02:51:00,FR,8593,1
2013-12-19 02:51:00,FR,10052,2
2013-12-19 02:51:00,FR,10077,2
2013-12-19 02:51:00,GB,7844,4
2013-12-19 02:51:00,GB,7845,5
2013-12-19 02:51:00,GB,7859,4
2013-12-19 02:51:00,GB,8423,4
2013-12-19 02:51:00,GB,8506,5
2013-12-19 02:51:00,GB,8593,4
2013-12-19 02:51:00,GB,10052,4
2013-12-19 02:51:00,GB,10077,5
2013-12-19 02:51:00,ID,7844,2
2013-12-19 02:51:00,ID,7845,2
2013-12-19 02:51:00,ID,7859,2
2013-12-19 02:51:00,ID,8423,4
2013-12-19 02:51:00,ID,8506,1
2013-12-19 02:51:00,ID,8593,2
2013-12-19 02:51:00,ID,10052,4
2013-12-19 02:51:00,ID,10077,3
2013-12-19 02:51:00,IN,7844,1
2013-12-19 02:51:00,IN,7845,1
2013-12-19 02:51:00,IN,7859,1
2013-12-19 02:51:00,IN,8423,1
2013-12-19 02:51:00,IN,8506,1
2013-12-19 02:51:00,IN,8593,1
2013-12-19 02:51:00,IN,10052,1
2013-12-19 02:51:00,IN,10077,1
2013-12-19 02:51:00,IS,7844,3
2013-12-19 02:51:00,IS,7845,3
2013-12-19 02:51:00,IS,7859,3
2013-12-19 02:51:00,IS,8423,3
2013-12-19 02:51:00,IS,8506,3
2013-12-19 02:51:00,IS,8593,3
2013-12-19 02:51:00,IS,10052,3
2013-12-19 02:51:00,IS,10077,3
2013-12-19 02:51:00,IT,7844,3
2013-12-19 02:51:00,IT,7845,4
2013-12-19 02:51:00,IT,7859,2
2013-12-19 02:51:00,IT,8423,2
2013-12-19 02:51:00,IT,8506,2
2013-12-19 02:51:00,IT,8593,2
2013-12-19 02:51:00,IT,10052,3
2013-12-19 02:51:00,IT,10077,3
2013-12-19 02:51:00,JP,7844,1
2013-12-19 02:51:00,MX,7844,1
2013-12-19 02:51:00,MX,7845,1
2013-12-19 02:51:00,MX,7859,1
2013-12-19 02:51:00,MX,8423,1
2013-12-19 02:51:00,MX,8506,1
2013-12-19 02:51:00,MX,8593,1
2013-12-19 02:51:00,MX,10052,1
2013-12-19 02:51:00,MX,10077,1
2013-12-19 02:51:00,MY,7845,1
2013-12-19 02:51:00,MY,10052,1
2013-12-19 02:51:00,NZ,7844,3
2013-12-19 02:51:00,NZ,7845,3
2013-12-19 02:51:00,NZ,7859,3
2013-12-19 02:51:00,NZ,8423,3
2013-12-19 02:51:00,NZ,8506,3
2013-12-19 02:51:00,NZ,8593,3
2013-12-19 02:51:00,NZ,10052,3
2013-12-19 02:51:00,NZ,10077,3
2013-12-19 02:51:00,PE,7844,4
2013-12-19 02:51:00,PE,7845,2
2013-12-19 02:51:00,PE,7859,4
2013-12-19 02:51:00,PE,8423,2
2013-12-19 02:51:00,PE,8506,2
2013-12-19 02:51:00,PE,8593,3
2013-12-19 02:51:00,PE,10052,2
2013-12-19 02:51:00,PE,10077,3
2013-12-19 02:51:00,PH,7844,1
2013-12-19 02:51:00,PH,7845,1
2013-12-19 02:51:00,PH,7859,1
2013-12-19 02:51:00,PH,8423,1
2013-12-19 02:51:00,PH,8506,1
2013-12-19 02:51:00,PH,8593,1
2013-12-19 02:51:00,PH,10052,1
2013-12-19 02:51:00,PH,10077,1
2013-12-19 02:51:00,RS,7844,1
2013-12-19 02:51:00,RS,7845,1
2013-12-19 02:51:00,RS,7859,1
2013-12-19 02:51:00,RS,8423,1
2013-12-19 02:51:00,RS,8506,1
2013-12-19 02:51:00,RS,8593,1
2013-12-19 02:51:00,RS,10052,1
2013-12-19 02:51:00,RS,10077,1
2013-12-19 02:51:00,RU,7844,1
2013-12-19 02:51:00,RU,7845,2
2013-12-19 02:51:00,RU,7859,1
2013-12-19 02:51:00,RU,8423,3
2013-12-19 02:51:00,RU,8506,3
2013-12-19 02:51:00,RU,8593,1
2013-12-19 02:51:00,RU,10052,1
2013-12-19 02:51:00,RU,10077,3
2013-12-19 02:51:00,SG,7844,3
2013-12-19 02:51:00,SG,7845,2
2013-12-19 02:51:00,SG,7859,1
2013-12-19 02:51:00,SG,8423,1
2013-12-19 02:51:00,SG,8506,3
2013-12-19 02:51:00,SG,8593,1
2013-12-19 02:51:00,SG,10052,3
2013-12-19 02:51:00,SG,10077,3
2013-12-19 02:51:00,US,7844,51
2013-12-19 02:51:00,US,7845,55
2013-12-19 02:51:00,US,7859,49
2013-12-19 02:51:00,US,8423,56
2013-12-19 02:51:00,US,8506,56
2013-12-19 02:51:00,US,8593,53
2013-12-19 02:51:00,US,10052,53
2013-12-19 02:51:00,US,10077,54
2013-12-19 02:51:00,UY,7844,1
2013-12-19 02:51:00,UY,7845,1
2013-12-19 02:51:00,UY,8593,1
2013-12-19 02:51:00,UY,10052,1
2013-12-19 02:52:00,AR,7844,1
2013-12-19 02:52:00,AR,7845,2
2013-12-19 02:52:00,AR,7859,1
2013-12-19 02:52:00,AR,8423,1
2013-12-19 02:52:00,AR,8506,1
2013-12-19 02:52:00,AR,8593,1
2013-12-19 02:52:00,AR,10052,1
2013-12-19 02:52:00,AR,10077,1
2013-12-19 02:52:00,AU,7844,4
2013-12-19 02:52:00,AU,7845,4
2013-12-19 02:52:00,AU,7859,3
2013-12-19 02:52:00,AU,8423,5
2013-12-19 02:52:00,AU,8506,3
2013-12-19 02:52:00,AU,8593,5
2013-12-19 02:52:00,AU,10052,4
2013-12-19 02:52:00,AU,10077,3
2013-12-19 02:52:00,BN,7844,1
2013-12-19 02:52:00,BN,7845,1
2013-12-19 02:52:00,BN,7859,1
2013-12-19 02:52:00,BN,8423,1
2013-12-19 02:52:00,BN,8506,1
2013-12-19 02:52:00,BN,8593,1
2013-12-19 02:52:00,BN,10052,1
2013-12-19 02:52:00,BN,10077,1
2013-12-19 02:52:00,BR,7844,3
2013-12-19 02:52:00,BR,7845,5
2013-12-19 02:52:00,BR,7859,3
2013-12-19 02:52:00,BR,8423,5
2013-12-19 02:52:00,BR,8506,3
2013-12-19 02:52:00,BR,8593,1
2013-12-19 02:52:00,BR,10052,3
2013-12-19 02:52:00,BR,10077,4
2013-12-19 02:52:00,BY,7844,1
2013-12-19 02:52:00,BY,8423,1
2013-12-19 02:52:00,BY,8506,1
2013-12-19 02:52:00,BY,8593,1
2013-12-19 02:52:00,CA,7844,10
2013-12-19 02:52:00,CA,7845,8
2013-12-19 02:52:00,CA,7859,9
2013-12-19 02:52:00,CA,8423,9
2013-12-19 02:52:00,CA,8506,9
2013-12-19 02:52:00,CA,8593,9
2013-12-19 02:52:00,CA,10052,10
2013-12-19 02:52:00,CA,10077,8
2013-12-19 02:52:00,CL,7844,1
2013-12-19 02:52:00,CN,7844,2
2013-12-19 02:52:00,CN,7845,1
2013-12-19 02:52:00,CN,7859,1
2013-12-19 02:52:00,CN,8423,1
2013-12-19 02:52:00,CN,8506,1
2013-12-19 02:52:00,CN,8593,1
2013-12-19 02:52:00,CN,10052,1
2013-12-19 02:52:00,CN,10077,2
2013-12-19 02:52:00,CO,7844,1
2013-12-19 02:52:00,CO,7845,2
2013-12-19 02:52:00,CO,7859,2
2013-12-19 02:52:00,CO,8423,2
2013-12-19 02:52:00,CO,8506,2
2013-12-19 02:52:00,CO,8593,2
2013-12-19 02:52:00,CO,10052,1
2013-12-19 02:52:00,CO,10077,2
2013-12-19 02:52:00,DE,7844,1
2013-12-19 02:52:00,DE,7845,2
2013-12-19 02:52:00,DE,7859,1
2013-12-19 02:52:00,DE,8423,2
2013-12-19 02:52:00,DE,8506,1
2013-12-19 02:52:00,DE,8593,2
2013-12-19 02:52:00,DE,10052,2
2013-12-19 02:52:00,DE,10077,1
2013-12-19 02:52:00,DK,7844,8
2013-12-19 02:52:00,DK,7845,8
2013-12-19 02:52:00,DK,7859,8
2013-12-19 02:52:00,DK,8423,8
2013-12-19 02:52:00,DK,8506,8
2013-12-19 02:52:00,DK,8593,8
2013-12-19 02:52:00,DK,10052,8
2013-12-19 02:52:00,DK,10077,8
2013-12-19 02:52:00,FR,7844,3
2013-12-19 02:52:00,FR,7845,3
2013-12-19 02:52:00,FR,7859,3
2013-12-19 02:52:00,FR,8423,3
2013-12-19 02:52:00,FR,8506,3
2013-12-19 02:52:00,FR,8593,3
2013-12-19 02:52:00,FR,10052,3
2013-12-19 02:52:00,FR,10077,2
2013-12-19 02:52:00,GB,7844,3
2013-12-19 02:52:00,GB,7845,4
2013-12-19 02:52:00,GB,7859,4
2013-12-19 02:52:00,GB,8423,4
2013-12-19 02:52:00,GB,8506,3
2013-12-19 02:52:00,GB,8593,3
2013-12-19 02:52:00,GB,10052,3
2013-12-19 02:52:00,GB,10077,3
2013-12-19 02:52:00,GT,7844,1
2013-12-19 02:52:00,GT,7845,1
2013-12-19 02:52:00,GT,7859,1
2013-12-19 02:52:00,GT,8423,1
2013-12-19 02:52:00,GT,8506,1
2013-12-19 02:52:00,GT,8593,1
2013-12-19 02:52:00,GT,10052,1
2013-12-19 02:52:00,GT,10077,1
2013-12-19 02:52:00,ID,7844,2
2013-12-19 02:52:00,ID,7845,1
2013-12-19 02:52:00,ID,7859,1
2013-12-19 02:52:00,ID,8423,1
2013-12-19 02:52:00,ID,8506,1
2013-12-19 02:52:00,ID,8593,1
2013-12-19 02:52:00,ID,10052,1
2013-12-19 02:52:00,IT,7844,3
2013-12-19 02:52:00,IT,7845,2
2013-12-19 02:52:00,IT,7859,4
2013-12-19 02:52:00,IT,8423,4
2013-12-19 02:52:00,IT,8506,4
2013-12-19 02:52:00,IT,8593,4
2013-12-19 02:52:00,IT,10052,3
2013-12-19 02:52:00,IT,10077,3
2013-12-19 02:52:00,JM,7844,1
2013-12-19 02:52:00,JM,7859,1
2013-12-19 02:52:00,JM,8423,1
2013-12-19 02:52:00,JM,8506,1
2013-12-19 02:52:00,JM,8593,1
2013-12-19 02:52:00,JM,10077,1
2013-12-19 02:52:00,MX,7844,3
2013-12-19 02:52:00,MX,7845,3
2013-12-19 02:52:00,MX,7859,3
2013-12-19 02:52:00,MX,8423,2
2013-12-19 02:52:00,MX,8506,2
2013-12-19 02:52:00,MX,8593,2
2013-12-19 02:52:00,MX,10052,2
